dataset,model,condition,fold_id,status,n_train,n_val,n_train_after_sampling,val_loss,history_path,checkpoint_path,feature_count_after_preprocessing,feature_names_path,runtime_seconds,accuracy,sensitivity,specificity,precision,f1,balanced_accuracy,tp,tn,fp,fn,roc_auc,pr_auc,prediction_path
german,mlp,weighted_bce,4,success,900,100,900,0.8351278305053711,/kaggle/working/assignment3_outputs/histories/german_mlp_weighted_bce_fold04_history.csv,/kaggle/working/assignment3_outputs/models/german_mlp_weighted_bce_fold04.pt,24,/kaggle/working/assignment3_outputs/models/german_mlp_weighted_bce_fold04_features.json,2.24133563041687,0.66,0.6666666666666666,0.6571428571428571,0.45454545454545453,0.5405405405405406,0.6619047619047619,20,46,24,10,0.7466666666666667,0.5172038531035886,/kaggle/working/assignment3_outputs/metrics/german_mlp_weighted_bce_fold04_predictions.csv
german,mlp,weighted_bce,5,success,900,100,900,0.6959951519966125,/kaggle/working/assignment3_outputs/histories/german_mlp_weighted_bce_fold05_history.csv,/kaggle/working/assignment3_outputs/models/german_mlp_weighted_bce_fold05.pt,24,/kaggle/working/assignment3_outputs/models/german_mlp_weighted_bce_fold05_features.json,2.9345381259918213,0.78,0.8,0.7714285714285715,0.6,0.6857142857142857,0.7857142857142858,24,54,16,6,0.8385714285714285,0.6717447104782441,/kaggle/working/assignment3_outputs/metrics/german_mlp_weighted_bce_fold05_predictions.csv
german,mlp,weighted_bce,6,success,900,100,900,0.8065246343612671,/kaggle/working/assignment3_outputs/histories/german_mlp_weighted_bce_fold06_history.csv,/kaggle/working/assignment3_outputs/models/german_mlp_weighted_bce_fold06.pt,24,/kaggle/working/assignment3_outputs/models/german_mlp_weighted_bce_fold06_features.json,3.694340467453003,0.65,0.6,0.6714285714285714,0.43902439024390244,0.5070422535211268,0.6357142857142857,18,47,23,12,0.7571428571428571,0.64213078155625,/kaggle/working/assignment3_outputs/metrics/german_mlp_weighted_bce_fold06_predictions.csv
german,mlp,weighted_bce,7,success,900,100,900,0.6654428243637085,/kaggle/working/assignment3_outputs/histories/german_mlp_weighted_bce_fold07_history.csv,/kaggle/working/assignment3_outputs/models/german_mlp_weighted_bce_fold07.pt,24,/kaggle/working/assignment3_outputs/models/german_mlp_weighted_bce_fold07_features.json,5.893774747848511,0.73,0.6666666666666666,0.7571428571428571,0.5405405405405406,0.5970149253731343,0.7119047619047618,20,53,17,10,0.8473809523809525,0.7042713148413825,/kaggle/working/assignment3_outputs/metrics/german_mlp_weighted_bce_fold07_predictions.csv
german,mlp,weighted_bce,8,success,900,100,900,0.675606369972229,/kaggle/working/assignment3_outputs/histories/german_mlp_weighted_bce_fold08_history.csv,/kaggle/working/assignment3_outputs/models/german_mlp_weighted_bce_fold08.pt,24,/kaggle/working/assignment3_outputs/models/german_mlp_weighted_bce_fold08_features.json,2.719329357147217,0.78,0.8333333333333334,0.7571428571428571,0.5952380952380952,0.6944444444444444,0.7952380952380953,25,53,17,5,0.8519047619047619,0.6721956809452596,/kaggle/working/assignment3_outputs/metrics/german_mlp_weighted_bce_fold08_predictions.csv
german,mlp,weighted_bce,9,success,900,100,900,0.7116265892982483,/kaggle/working/assignment3_outputs/histories/german_mlp_weighted_bce_fold09_history.csv,/kaggle/working/assignment3_outputs/models/german_mlp_weighted_bce_fold09.pt,24,/kaggle/working/assignment3_outputs/models/german_mlp_weighted_bce_fold09_features.json,4.504440546035767,0.71,0.7333333333333333,0.7,0.5116279069767442,0.6027397260273972,0.7166666666666666,22,49,21,8,0.8285714285714285,0.7279005763370956,/kaggle/working/assignment3_outputs/metrics/german_mlp_weighted_bce_fold09_predictions.csv
german,mlp,weighted_bce,10,success,900,100,900,0.7290213108062744,/kaggle/working/assignment3_outputs/histories/german_mlp_weighted_bce_fold10_history.csv,/kaggle/working/assignment3_outputs/models/german_mlp_weighted_bce_fold10.pt,24,/kaggle/working/assignment3_outputs/models/german_mlp_weighted_bce_fold10_features.json,2.4393882751464844,0.76,0.7,0.7857142857142857,0.5833333333333334,0.6363636363636364,0.7428571428571429,21,55,15,9,0.8123809523809524,0.6435436431805509,/kaggle/working/assignment3_outputs/metrics/german_mlp_weighted_bce_fold10_predictions.csv
german,mlp,focal_loss,1,success,900,100,900,0.05797911435365677,/kaggle/working/assignment3_outputs/histories/german_mlp_focal_loss_fold01_history.csv,/kaggle/working/assignment3_outputs/models/german_mlp_focal_loss_fold01.pt,24,/kaggle/working/assignment3_outputs/models/german_mlp_focal_loss_fold01_features.json,2.5527992248535156,0.75,0.8,0.7285714285714285,0.5581395348837209,0.6575342465753424,0.7642857142857142,24,51,19,6,0.804047619047619,0.6145735146630348,/kaggle/working/assignment3_outputs/metrics/german_mlp_focal_loss_fold01_predictions.csv
german,mlp,focal_loss,2,success,900,100,900,0.058572977781295776,/kaggle/working/assignment3_outputs/histories/german_mlp_focal_loss_fold02_history.csv,/kaggle/working/assignment3_outputs/models/german_mlp_focal_loss_fold02.pt,24,/kaggle/working/assignment3_outputs/models/german_mlp_focal_loss_fold02_features.json,2.802567720413208,0.75,0.7666666666666667,0.7428571428571429,0.5609756097560976,0.647887323943662,0.7547619047619047,23,52,18,7,0.8002380952380953,0.6860965862960113,/kaggle/working/assignment3_outputs/metrics/german_mlp_focal_loss_fold02_predictions.csv
german,mlp,focal_loss,3,success,900,100,900,0.05974327772855759,/kaggle/working/assignment3_outputs/histories/german_mlp_focal_loss_fold03_history.csv,/kaggle/working/assignment3_outputs/models/german_mlp_focal_loss_fold03.pt,24,/kaggle/working/assignment3_outputs/models/german_mlp_focal_loss_fold03_features.json,2.109691858291626,0.72,0.7,0.7285714285714285,0.525,0.6,0.7142857142857142,21,51,19,9,0.7854761904761905,0.5874619108759809,/kaggle/working/assignment3_outputs/metrics/german_mlp_focal_loss_fold03_predictions.csv
german,mlp,focal_loss,4,success,900,100,900,0.06433551758527756,/kaggle/working/assignment3_outputs/histories/german_mlp_focal_loss_fold04_history.csv,/kaggle/working/assignment3_outputs/models/german_mlp_focal_loss_fold04.pt,24,/kaggle/working/assignment3_outputs/models/german_mlp_focal_loss_fold04_features.json,2.0784502029418945,0.65,0.6666666666666666,0.6428571428571429,0.4444444444444444,0.5333333333333333,0.6547619047619048,20,45,25,10,0.7278571428571429,0.4797169580463608,/kaggle/working/assignment3_outputs/metrics/german_mlp_focal_loss_fold04_predictions.csv
german,mlp,focal_loss,5,success,900,100,900,0.05174679681658745,/kaggle/working/assignment3_outputs/histories/german_mlp_focal_loss_fold05_history.csv,/kaggle/working/assignment3_outputs/models/german_mlp_focal_loss_fold05.pt,24,/kaggle/working/assignment3_outputs/models/german_mlp_focal_loss_fold05_features.json,3.927288770675659,0.77,0.8666666666666667,0.7285714285714285,0.5777777777777777,0.6933333333333334,0.7976190476190477,26,51,19,4,0.8545238095238096,0.6876947315298697,/kaggle/working/assignment3_outputs/metrics/german_mlp_focal_loss_fold05_predictions.csv
german,mlp,focal_loss,6,success,900,100,900,0.061742037534713745,/kaggle/working/assignment3_outputs/histories/german_mlp_focal_loss_fold06_history.csv,/kaggle/working/assignment3_outputs/models/german_mlp_focal_loss_fold06.pt,24,/kaggle/working/assignment3_outputs/models/german_mlp_focal_loss_fold06_features.json,3.6634178161621094,0.68,0.6333333333333333,0.7,0.475,0.5428571428571428,0.6666666666666666,19,49,21,11,0.7726190476190476,0.6573332858247581,/kaggle/working/assignment3_outputs/metrics/german_mlp_focal_loss_fold06_predictions.csv
german,mlp,focal_loss,7,success,900,100,900,0.05419762432575226,/kaggle/working/assignment3_outputs/histories/german_mlp_focal_loss_fold07_history.csv,/kaggle/working/assignment3_outputs/models/german_mlp_focal_loss_fold07.pt,24,/kaggle/working/assignment3_outputs/models/german_mlp_focal_loss_fold07_features.json,2.9382967948913574,0.79,0.8666666666666667,0.7571428571428571,0.6046511627906976,0.7123287671232876,0.8119047619047619,26,53,17,4,0.8338095238095238,0.6418641987302148,/kaggle/working/assignment3_outputs/metrics/german_mlp_focal_loss_fold07_predictions.csv
german,mlp,focal_loss,8,success,900,100,900,0.05587055906653404,/kaggle/working/assignment3_outputs/histories/german_mlp_focal_loss_fold08_history.csv,/kaggle/working/assignment3_outputs/models/german_mlp_focal_loss_fold08.pt,24,/kaggle/working/assignment3_outputs/models/german_mlp_focal_loss_fold08_features.json,2.3391611576080322,0.74,0.8666666666666667,0.6857142857142857,0.5416666666666666,0.6666666666666666,0.7761904761904762,26,48,22,4,0.8276190476190476,0.6210664226747746,/kaggle/working/assignment3_outputs/metrics/german_mlp_focal_loss_fold08_predictions.csv
german,mlp,focal_loss,9,success,900,100,900,0.05645127594470978,/kaggle/working/assignment3_outputs/histories/german_mlp_focal_loss_fold09_history.csv,/kaggle/working/assignment3_outputs/models/german_mlp_focal_loss_fold09.pt,24,/kaggle/working/assignment3_outputs/models/german_mlp_focal_loss_fold09_features.json,3.630711555480957,0.69,0.7333333333333333,0.6714285714285714,0.4888888888888889,0.5866666666666667,0.7023809523809523,22,47,23,8,0.8126190476190476,0.6828425151834867,/kaggle/working/assignment3_outputs/metrics/german_mlp_focal_loss_fold09_predictions.csv
german,mlp,focal_loss,10,success,900,100,900,0.05501224473118782,/kaggle/working/assignment3_outputs/histories/german_mlp_focal_loss_fold10_history.csv,/kaggle/working/assignment3_outputs/models/german_mlp_focal_loss_fold10.pt,24,/kaggle/working/assignment3_outputs/models/german_mlp_focal_loss_fold10_features.json,4.650890111923218,0.76,0.7,0.7857142857142857,0.5833333333333334,0.6363636363636364,0.7428571428571429,21,55,15,9,0.8254761904761905,0.6559549901963558,/kaggle/working/assignment3_outputs/metrics/german_mlp_focal_loss_fold10_predictions.csv
german,lstm,baseline,1,success,900,100,900,0.6093526482582092,/kaggle/working/assignment3_outputs/histories/german_lstm_baseline_fold01_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_baseline_fold01_features.json,1.6983225345611572,0.7,0.0,1.0,0.0,0.0,0.5,0,70,0,30,0.611904761904762,0.3843290325097872,/kaggle/working/assignment3_outputs/metrics/german_lstm_baseline_fold01_predictions.csv
german,lstm,baseline,2,success,900,100,900,0.6110435128211975,/kaggle/working/assignment3_outputs/histories/german_lstm_baseline_fold02_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_baseline_fold02_features.json,3.1452975273132324,0.7,0.0,1.0,0.0,0.0,0.5,0,70,0,30,0.5326190476190475,0.34723281596452327,/kaggle/working/assignment3_outputs/metrics/german_lstm_baseline_fold02_predictions.csv
german,lstm,baseline,3,success,900,100,900,0.611594021320343,/kaggle/working/assignment3_outputs/histories/german_lstm_baseline_fold03_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_baseline_fold03_features.json,1.2003822326660156,0.7,0.0,1.0,0.0,0.0,0.5,0,70,0,30,0.49571428571428566,0.29587171286514935,/kaggle/working/assignment3_outputs/metrics/german_lstm_baseline_fold03_predictions.csv
german,lstm,baseline,4,success,900,100,900,0.611847996711731,/kaggle/working/assignment3_outputs/histories/german_lstm_baseline_fold04_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_baseline_fold04_features.json,1.691028356552124,0.7,0.0,1.0,0.0,0.0,0.5,0,70,0,30,0.5278571428571428,0.3305080556027939,/kaggle/working/assignment3_outputs/metrics/german_lstm_baseline_fold04_predictions.csv
german,lstm,baseline,5,success,900,100,900,0.6098308563232422,/kaggle/working/assignment3_outputs/histories/german_lstm_baseline_fold05_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_baseline_fold05_features.json,1.962019920349121,0.7,0.0,1.0,0.0,0.0,0.5,0,70,0,30,0.5964285714285714,0.37174570734983814,/kaggle/working/assignment3_outputs/metrics/german_lstm_baseline_fold05_predictions.csv
german,lstm,baseline,6,success,900,100,900,0.6124112010002136,/kaggle/working/assignment3_outputs/histories/german_lstm_baseline_fold06_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_baseline_fold06_features.json,2.6149508953094482,0.7,0.0,1.0,0.0,0.0,0.5,0,70,0,30,0.4426190476190477,0.2826019594440647,/kaggle/working/assignment3_outputs/metrics/german_lstm_baseline_fold06_predictions.csv
german,lstm,baseline,7,success,900,100,900,0.6109074950218201,/kaggle/working/assignment3_outputs/histories/german_lstm_baseline_fold07_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_baseline_fold07_features.json,1.2477960586547852,0.7,0.0,1.0,0.0,0.0,0.5,0,70,0,30,0.49190476190476196,0.29197860962566846,/kaggle/working/assignment3_outputs/metrics/german_lstm_baseline_fold07_predictions.csv
german,lstm,baseline,8,success,900,100,900,0.6109289526939392,/kaggle/working/assignment3_outputs/histories/german_lstm_baseline_fold08_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_baseline_fold08_features.json,1.3672943115234375,0.7,0.0,1.0,0.0,0.0,0.5,0,70,0,30,0.5859523809523809,0.35714807890574946,/kaggle/working/assignment3_outputs/metrics/german_lstm_baseline_fold08_predictions.csv
german,lstm,baseline,9,success,900,100,900,0.6121249198913574,/kaggle/working/assignment3_outputs/histories/german_lstm_baseline_fold09_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_baseline_fold09_features.json,1.3306496143341064,0.7,0.0,1.0,0.0,0.0,0.5,0,70,0,30,0.5202380952380953,0.31663959280918347,/kaggle/working/assignment3_outputs/metrics/german_lstm_baseline_fold09_predictions.csv
german,lstm,baseline,10,success,900,100,900,0.611801266670227,/kaggle/working/assignment3_outputs/histories/german_lstm_baseline_fold10_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_baseline_fold10_features.json,1.642287015914917,0.7,0.0,1.0,0.0,0.0,0.5,0,70,0,30,0.5361904761904762,0.3081395411191923,/kaggle/working/assignment3_outputs/metrics/german_lstm_baseline_fold10_predictions.csv
german,lstm,smoteenn,1,success,900,100,751,0.7798287272453308,/kaggle/working/assignment3_outputs/histories/german_lstm_smoteenn_fold01_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_smoteenn_fold01_features.json,1.4294178485870361,0.3,1.0,0.0,0.3,0.46153846153846156,0.5,30,0,70,0,0.5383333333333333,0.38002730997446266,/kaggle/working/assignment3_outputs/metrics/german_lstm_smoteenn_fold01_predictions.csv
german,lstm,smoteenn,2,success,900,100,735,0.7319355607032776,/kaggle/working/assignment3_outputs/histories/german_lstm_smoteenn_fold02_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_smoteenn_fold02_features.json,1.8296194076538086,0.48,0.7666666666666667,0.35714285714285715,0.3382352941176471,0.46938775510204084,0.5619047619047619,23,25,45,7,0.5354761904761904,0.33018633691093435,/kaggle/working/assignment3_outputs/metrics/german_lstm_smoteenn_fold02_predictions.csv
german,lstm,smoteenn,3,success,900,100,751,0.7654821872711182,/kaggle/working/assignment3_outputs/histories/german_lstm_smoteenn_fold03_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_smoteenn_fold03_features.json,1.1973974704742432,0.3,1.0,0.0,0.3,0.46153846153846156,0.5,30,0,70,0,0.5328571428571429,0.3271872431289691,/kaggle/working/assignment3_outputs/metrics/german_lstm_smoteenn_fold03_predictions.csv
german,lstm,smoteenn,4,success,900,100,703,0.7086549401283264,/kaggle/working/assignment3_outputs/histories/german_lstm_smoteenn_fold04_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_smoteenn_fold04_features.json,1.539536714553833,0.3,1.0,0.0,0.3,0.46153846153846156,0.5,30,0,70,0,0.5442857142857143,0.3222562569179111,/kaggle/working/assignment3_outputs/metrics/german_lstm_smoteenn_fold04_predictions.csv
german,lstm,smoteenn,5,success,900,100,713,0.7631260752677917,/kaggle/working/assignment3_outputs/histories/german_lstm_smoteenn_fold05_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_smoteenn_fold05_features.json,1.2963263988494873,0.3,0.9333333333333333,0.02857142857142857,0.2916666666666667,0.4444444444444444,0.48095238095238096,28,2,68,2,0.5216666666666666,0.3820694158993377,/kaggle/working/assignment3_outputs/metrics/german_lstm_smoteenn_fold05_predictions.csv
german,lstm,smoteenn,6,success,900,100,728,0.7547479271888733,/kaggle/working/assignment3_outputs/histories/german_lstm_smoteenn_fold06_history.csv,,24,/kaggle/working/assignment3_outputs/models/german_lstm_smoteenn_fold06_features.json,1.229769229888916,0.3,1.0,0.0,0.3,0.46153846153846156,0.5,30,0,70,0,0.559047619047619,0.34941145968307863,/kaggle/working/assignment3_outputs/metrics/german_lstm_smoteenn_fold06_predictions.csv
